SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023GQ0092793,1,3,78,2,1,1,21,9100,64,0,0,6,1,5,1,07513,1019518
2023GQ0093026,1,68,18,2,9,1,18,0,0,2545,1,6,1,5,1,07508,1019518
2023GQ0093135,1,75,79,1,1,1,19,13500,94,0,0,6,1,5,1,07510,1019518
2023GQ0093194,1,210,61,1,2,1,17,0,0,0,0,6,1,3,1,07509,1019518
2023GQ0094336,1,7,75,1,1,1,21,0,0,0,0,6,1,3,1,07511,1019518
2023GQ0095240,1,79,51,1,6,1,21,31300,199,3602,1,1,4,5,2,07509,1019518
2023GQ0095506,1,7,85,1,6,1,12,0,0,0,0,6,5,5,2,07512,1019518
2023GQ0095675,1,5,85,2,1,1,14,13800,95,0,0,6,1,5,1,07513,1019518
2023GQ0096177,1,246,48,2,2,2,13,1200,7,4720,1,3,4,4,2,07509,1019518
2023GQ0096395,1,70,68,1,1,1,22,15800,108,4900,1,1,1,5,1,07510,1019518
2023GQ0096439,1,18,94,1,1,1,16,80000,501,0,0,6,1,5,1,07508,1019518
2023GQ0096659,1,52,34,2,9,2,1,0,0,2300,3,6,1,5,1,07508,1019518
2023GQ0096744,1,94,36,1,2,1,16,0,0,9920,9,3,1,5,1,07510,1019518
2023GQ0097580,1,53,18,2,6,1,16,500,0,4720,1,6,1,5,1,07510,1019518
2023GQ0098096,1,3,77,2,1,1,18,9100,64,0,0,6,1,5,1,07511,1019518
2023GQ0098891,1,76,36,1,2,1,16,0,0,9920,9,3,1,5,1,07510,1019518
2023GQ0098909,1,68,19,2,2,1,16,10200,0,4640,3,1,1,5,1,07513,1019518
2023GQ0099871,1,56,66,1,2,1,15,6000,42,4220,2,6,1,5,1,07509,1019518
2023GQ0100309,1,31,34,2,9,2,1,0,0,2300,3,6,1,5,1,07512,1019518
2023GQ0101127,1,64,31,2,8,24,20,0,0,3602,1,6,1,5,1,07510,1019518
2023GQ0101435,1,14,58,1,9,2,21,1100,7,9920,9,3,5,3,2,07510,1019518
2023GQ0101780,1,141,86,2,6,1,19,22100,152,0,0,6,4,2,2,07510,1019518
2023GQ0102060,1,105,30,1,2,1,17,0,0,0,0,6,1,5,1,07509,1019518
2023GQ0102209,1,39,23,1,6,1,21,15000,0,4120,6,6,1,5,1,07512,1019518
2023GQ0102226,1,60,20,2,1,1,16,5800,0,3960,2,1,1,5,1,07510,1019518
2023GQ0104446,1,40,69,1,2,1,22,12000,83,0,0,6,5,5,2,07512,1019518
2023GQ0104855,1,17,49,2,2,2,16,1200,7,4720,1,3,4,4,2,07510,1019518
2023GQ0104975,1,55,89,1,1,1,16,7800,0,0,0,6,1,5,1,07510,1019518
2023GQ0106671,1,4,77,2,1,1,18,9100,64,0,0,6,1,5,1,07514,1019518
2023GQ0106781,1,66,23,1,9,13,21,6100,0,1650,2,6,1,5,1,07509,1019518
2023GQ0106967,1,17,21,1,8,2,19,13500,0,5400,1,1,1,5,1,07510,1019518
2023GQ0106996,1,29,94,2,6,1,1,0,0,0,0,6,5,2,2,07510,1019518
2023GQ0107242,1,121,18,2,1,1,16,0,0,0,0,6,5,5,2,07513,1019518
2023GQ0107698,1,80,89,1,1,1,16,7800,0,0,0,6,1,5,1,07512,1019518
2023GQ0107804,1,5,44,2,6,1,17,0,0,0,0,6,5,5,2,07513,1019518
2023GQ0109520,1,39,19,2,6,1,19,4500,0,1555,2,1,1,5,1,07508,1019518
2023GQ0110364,1,8,17,1,2,1,12,0,0,0,0,6,1,5,1,07513,1019518
2023GQ0110432,1,13,58,1,1,1,10,2700,17,0,0,6,1,1,1,07512,1019518
2023GQ0110933,1,54,20,1,6,1,19,0,0,4622,1,3,5,5,2,07509,1019518
2023GQ0111138,1,77,30,2,6,1,24,70000,0,2205,2,1,5,5,2,07509,1019518
2023GQ0111584,1,71,18,2,1,1,19,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0112082,1,29,67,1,2,1,17,0,0,0,0,6,1,5,1,07509,1019518
2023GQ0112548,1,56,23,1,9,13,21,6100,0,1650,2,6,1,5,1,07513,1019518
2023GQ0112590,1,19,63,1,6,1,1,12500,82,0,0,6,4,1,2,07514,1019518
2023GQ0113157,1,54,18,1,1,1,16,8000,0,4055,1,1,1,5,1,07508,1019518
2023GQ0113573,1,131,58,1,2,1,19,2700,17,0,0,6,1,5,1,07514,1019518
2023GQ0113813,1,145,31,2,8,24,20,0,0,3602,1,6,1,5,1,07509,1019518
2023GQ0113899,1,51,18,1,8,2,19,1600,0,9645,1,6,1,5,1,07509,1019518
2023GQ0114334,1,20,81,1,1,1,22,68600,489,0,0,6,1,3,1,07508,1019518
2023GQ0114354,1,78,58,1,9,1,19,6200,40,0,0,6,2,1,1,07510,1019518
2023GQ0114578,1,70,19,1,6,1,18,0,0,9920,9,3,1,5,1,07508,1019518
2023GQ0114681,1,58,25,2,9,1,21,20080,0,0,0,6,1,5,1,07513,1019518
2023GQ0115405,1,149,82,1,1,1,19,15600,108,0,0,6,1,5,1,07509,1019518
2023GQ0115449,1,64,79,2,6,1,1,5100,35,0,0,6,4,2,2,07509,1019518
2023GQ0115575,1,73,30,2,6,1,24,70000,0,2205,2,1,5,5,2,07512,1019518
2023GQ0116250,1,17,33,1,6,1,23,0,0,2100,1,6,5,5,2,07510,1019518
2023GQ0116518,1,43,69,1,6,1,9,10700,76,0,0,6,4,1,2,07509,1019518
2023GQ0116588,1,4,61,1,2,1,17,0,0,0,0,6,1,3,1,07509,1019518
2023GQ0116742,1,64,22,2,6,1,21,0,0,3655,1,6,1,5,1,07510,1019518
2023GQ0116762,1,62,81,2,1,1,21,2000,0,0,0,6,1,5,1,07514,1019518
2023GQ0117012,1,85,61,1,2,1,17,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0117023,1,58,18,2,1,1,18,11000,0,9645,1,1,1,5,1,07513,1019518
2023GQ0117279,1,44,67,1,1,1,16,0,0,705,6,6,1,5,1,07514,1019518
2023GQ0117280,1,104,38,2,1,1,19,6000,38,6260,1,6,1,5,1,07508,1019518
2023GQ0117681,1,101,58,1,2,1,19,2700,17,0,0,6,1,5,1,07510,1019518
2023GQ0117772,1,68,58,2,3,2,21,14900,95,4900,2,3,1,5,1,07509,1019518
2023GQ0117778,1,90,31,1,6,1,24,69240,0,1650,4,1,5,5,2,07510,1019518
2023GQ0118811,1,7,74,2,1,1,21,12800,91,0,0,6,1,5,1,07514,1019518
2023GQ0119509,1,52,47,2,3,1,16,12000,78,5000,3,1,1,4,1,07509,1019518
2023GQ0121033,1,57,23,1,9,13,21,6100,0,1650,2,6,1,5,1,07508,1019518
2023GQ0121206,1,85,38,1,1,1,18,700,4,9620,1,3,1,5,1,07510,1019518
2023GQ0121897,1,9,61,1,2,1,17,0,0,0,0,6,1,3,1,07509,1019518
2023GQ0122126,1,26,34,2,1,1,22,0,0,2300,3,6,1,1,1,07512,1019518
2023GQ0122331,1,36,75,2,1,1,18,16500,113,0,0,6,1,3,1,07510,1019518
2023GQ0122702,1,107,38,1,9,1,21,0,0,5240,1,3,1,5,1,07511,1019518
2023GQ0122951,1,14,58,1,1,1,10,2700,17,0,0,6,1,1,1,07508,1019518
2023GQ0122972,1,60,19,2,6,1,18,6000,0,4110,1,3,1,5,1,07508,1019518
2023GQ0123179,1,98,71,2,1,1,23,39800,280,0,0,6,1,3,1,07514,1019518
2023GQ0123385,1,61,94,2,6,1,21,5000,0,0,0,6,5,2,2,07508,1019518
2023GQ0124267,1,15,90,2,2,1,19,0,0,0,0,6,1,3,1,07514,1019518
2023GQ0124434,1,65,76,1,6,1,24,0,0,0,0,6,5,5,2,07514,1019518
2023GQ0124559,1,123,18,2,8,2,18,0,0,0,0,6,1,5,1,07513,1019518
2023GQ0124755,1,30,19,2,6,1,19,0,0,0,0,6,1,5,1,07509,1019518
2023GQ0126235,1,21,67,1,2,1,17,0,0,0,0,6,1,5,1,07509,1019518
2023GQ0126483,1,54,88,1,6,1,16,35300,0,0,0,6,5,2,2,07507,1019518
2023GQ0127014,1,10,17,1,2,1,15,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0127196,1,46,19,2,2,1,16,5100,0,4760,1,1,1,5,1,07512,1019518
2023GQ0127541,1,50,35,1,2,1,18,45000,290,4720,1,2,1,5,1,07508,1019518
2023GQ0128322,1,58,94,2,6,1,1,0,0,0,0,6,5,2,2,07514,1019518
2023GQ0128530,1,31,34,1,9,2,23,120000,0,3100,2,1,1,1,1,07512,1019518
2023GQ0129722,1,77,84,1,1,1,17,33800,233,0,0,6,1,5,1,07509,1019518
2023GQ0130519,1,67,19,2,6,1,19,0,0,0,0,6,1,5,1,07513,1019518
2023GQ0130654,1,7,67,2,6,1,8,0,0,0,0,6,4,1,2,07512,1019518
2023GQ0130722,1,98,50,2,1,1,14,11900,76,6230,1,6,1,5,1,07509,1019518
2023GQ0130920,1,68,31,1,6,1,24,69240,0,1650,4,1,5,5,2,07513,1019518
2023GQ0131505,1,35,69,1,6,1,9,10700,76,0,0,6,4,1,2,07513,1019518
2023GQ0131543,1,56,69,1,6,1,16,14530,100,2752,7,6,4,1,2,07514,1019518
2023GQ0132078,1,54,51,1,8,8,8,0,0,0,0,6,5,5,2,07509,1019518
2023GQ0132327,1,26,77,2,1,1,18,9100,64,0,0,6,1,5,1,07507,1019518
2023GQ0132906,1,101,33,1,6,1,23,0,0,2100,1,6,5,5,2,07510,1019518
2023GQ0133500,1,128,57,2,1,1,21,15000,95,0,0,6,1,5,1,07509,1019518
2023GQ0134650,1,167,71,2,1,1,23,39800,280,0,0,6,1,3,1,07509,1019518
2023GQ0135067,1,89,94,2,1,1,16,2000,0,0,0,6,1,5,1,07512,1019518
2023GQ0135171,1,9,41,1,1,1,21,0,0,4510,1,6,1,2,1,07509,1019518
2023GQ0135362,1,21,57,1,1,1,21,13600,86,0,0,6,1,5,1,07509,1019518
2023GQ0135404,1,82,46,1,1,1,17,0,0,5240,1,3,3,3,1,07507,1019518
2023GQ0135921,1,35,59,1,1,1,21,24300,154,2004,2,1,1,1,1,07510,1019518
2023GQ0136002,1,30,60,1,8,1,16,34700,220,5860,2,1,1,5,1,07510,1019518
2023GQ0136562,1,39,33,1,6,1,23,0,0,2100,1,6,5,5,2,07513,1019518
2023GQ0136797,1,61,37,2,6,1,23,400000,0,3090,1,1,5,1,2,07508,1019518
2023GQ0137569,1,29,64,1,2,1,14,60,0,0,0,6,1,3,1,07512,1019518
2023GQ0137667,1,90,18,1,9,2,16,0,0,0,0,6,5,5,2,07513,1019518
2023GQ0137740,1,56,18,1,6,1,18,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0137990,1,15,58,1,2,1,19,2700,17,0,0,6,1,5,1,07510,1019518
2023GQ0138246,1,16,94,2,1,1,22,5800,41,0,0,6,1,5,1,07509,1019518
2023GQ0138257,1,76,44,1,6,1,1,12500,81,2016,2,6,5,5,2,07510,1019518
2023GQ0138263,1,6,62,1,6,1,18,420,0,0,0,6,3,5,1,07512,1019518
2023GQ0138488,1,110,85,2,9,2,16,0,0,0,0,6,1,2,1,07514,1019518
2023GQ0138739,1,58,19,2,2,1,16,10200,0,4640,3,1,1,5,1,07509,1019518
2023GQ0138754,1,15,21,2,1,1,16,4900,0,5400,1,1,1,5,1,07510,1019518
2023GQ0138899,1,59,18,1,1,1,16,8000,0,4055,1,1,1,5,1,07513,1019518
2023GQ0139017,1,46,19,1,8,2,16,9100,0,4120,1,1,1,5,1,07508,1019518
2023GQ0140218,1,76,54,1,8,2,19,1300,8,7300,1,3,1,5,1,07510,1019518
2023GQ0140271,1,33,38,1,9,1,21,0,0,5240,1,3,1,5,1,07511,1019518
2023GQ0140621,1,73,18,2,1,2,18,4300,0,4720,1,6,1,5,1,07510,1019518
2023GQ0140634,1,91,61,1,2,1,17,0,0,0,0,6,1,5,1,07511,1019518
2023GQ0141541,1,60,18,1,8,2,19,1600,0,9645,1,6,1,5,1,07508,1019518
2023GQ0141896,1,2,19,2,1,1,12,3600,0,4020,1,6,1,5,1,07508,1019518
2023GQ0142024,1,4,84,1,1,1,17,33800,233,0,0,6,1,5,1,07512,1019518
2023GQ0142274,1,66,27,2,2,1,19,65000,418,3930,1,3,1,5,1,07509,1019518
2023GQ0142453,1,29,21,1,8,2,19,13500,0,5400,1,1,1,5,1,07512,1019518
2023GQ0142575,1,35,75,2,1,1,21,0,0,0,0,6,1,2,1,07514,1019518
2023GQ0142702,1,52,79,2,6,1,1,5100,35,0,0,6,4,2,2,07514,1019518
2023GQ0143019,1,19,33,1,1,1,17,0,0,0,0,6,1,5,1,07511,1019518
2023GQ0143212,1,21,94,2,1,1,22,5800,41,0,0,6,1,5,1,07511,1019518
2023GQ0143244,1,38,94,2,6,1,18,0,0,0,0,6,4,2,2,07509,1019518
2023GQ0143502,1,8,94,2,6,1,1,0,0,0,0,6,5,2,2,07512,1019518
2023GQ0143806,1,80,61,1,2,1,17,0,0,0,0,6,1,5,1,07509,1019518
2023GQ0143967,1,7,38,1,1,1,18,700,4,9620,1,3,1,5,1,07509,1019518
2023GQ0144505,1,29,58,1,2,1,19,2700,17,0,0,6,1,5,1,07511,1019518
2023GQ0144635,1,152,67,1,2,1,17,0,0,0,0,6,1,5,1,07510,1019518
2023GQ0144742,1,15,22,2,3,2,19,9000,0,4030,1,1,1,5,1,07510,1019518
2023GQ0145236,1,107,18,2,6,1,16,3100,0,4720,8,3,1,5,1,07513,1019518
2023GQ0146261,1,39,21,2,1,11,16,12000,0,5860,1,1,1,5,1,07508,1019518
2023GQ0146463,1,16,50,2,6,1,17,0,0,0,0,6,1,3,1,07513,1019518
2023GQ0146514,1,59,24,2,6,1,22,2400,0,3050,5,1,3,5,1,07512,1019518
2023GQ0147262,1,220,67,1,1,1,16,0,0,0,0,6,1,5,1,07514,1019518
2023GQ0147558,1,39,30,1,1,1,24,55000,0,1760,4,1,5,5,2,07512,1019518
2023GQ0147619,1,62,23,1,6,1,21,15000,0,4120,6,6,1,5,1,07508,1019518
2023GQ0147685,1,6,43,1,2,1,1,0,0,7340,2,6,1,5,1,07510,1019518
2023GQ0148205,1,79,19,1,1,1,16,10000,0,4760,1,6,1,5,1,07512,1019518
2023GQ0148330,1,54,75,2,1,1,21,42700,301,0,0,6,4,3,2,07514,1019518
2023GQ0148943,1,74,94,2,6,1,1,0,0,0,0,6,5,2,2,07512,1019518
2023GQ0149069,1,90,58,1,9,2,21,1100,7,9920,9,3,5,3,2,07509,1019518
2023GQ0149527,1,129,29,1,1,2,16,75000,483,4040,1,2,1,5,1,07510,1019518
2023GQ0149648,1,82,54,1,8,2,19,1300,8,7300,1,3,1,5,1,07509,1019518
2023GQ0149691,1,147,20,2,6,2,19,1000,0,2545,4,1,1,5,1,07513,1019518
2023GQ0150412,1,46,20,2,1,1,16,5800,0,3960,2,1,1,5,1,07508,1019518
2023GQ0150583,1,62,34,2,1,1,22,0,0,2300,3,6,1,1,1,07509,1019518
2023GQ0150984,1,227,32,1,8,2,18,0,0,4940,1,6,1,5,1,07511,1019518
2023GQ0151229,1,9,59,1,1,1,18,0,0,0,0,6,4,3,2,07509,1019518
2023GQ0151230,1,158,52,2,9,1,13,12040,77,4900,1,1,1,3,1,07509,1019518
2023GQ0151542,1,74,18,2,1,1,19,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0152065,1,24,33,2,6,1,22,0,0,800,1,6,5,5,2,07508,1019518
2023GQ0152174,1,9,89,1,1,1,16,7800,0,0,0,6,1,5,1,07513,1019518
2023GQ0152254,1,242,46,1,1,1,17,0,0,5240,1,3,3,3,1,07509,1019518
2023GQ0152591,1,4,78,2,1,1,21,9100,64,0,0,6,1,5,1,07514,1019518
2023GQ0153231,1,17,39,1,1,1,19,0,0,9620,1,6,1,5,1,07510,1019518
2023GQ0153412,1,139,38,2,1,1,19,6000,38,6260,1,6,1,5,1,07510,1019518
2023GQ0153727,1,66,18,2,1,2,18,4300,0,4720,1,6,1,5,1,07513,1019518
2023GQ0153936,1,17,67,2,2,1,18,14200,97,0,0,6,1,5,1,07509,1019518
2023GQ0154011,1,35,42,1,2,1,18,12500,79,2016,2,6,1,5,1,07510,1019518
2023GQ0154754,1,71,81,2,1,1,21,2000,0,0,0,6,1,5,1,07512,1019518
2023GQ0155007,1,67,34,1,2,1,16,60000,385,9620,3,3,1,5,1,07509,1019518
2023GQ0155052,1,56,18,2,6,1,16,4300,0,4720,1,6,1,5,1,07508,1019518
2023GQ0155355,1,26,64,1,2,1,14,60,0,0,0,6,1,3,1,07510,1019518
2023GQ0155764,1,21,39,2,8,9,19,4100,26,5860,3,1,4,3,2,07510,1019518
2023GQ0155891,1,62,24,2,9,15,23,15000,0,2360,2,1,1,5,1,07510,1019518
2023GQ0155900,1,75,30,2,6,1,24,70000,0,2205,2,1,5,5,2,07510,1019518
2023GQ0156264,1,251,58,1,9,1,19,6200,40,0,0,6,2,1,1,07513,1019518
2023GQ0156494,1,61,18,2,6,1,16,500,0,4720,1,6,1,5,1,07512,1019518
2023GQ0156518,1,88,94,2,6,1,1,0,0,0,0,6,5,2,2,07512,1019518
2023GQ0156732,1,19,76,2,8,2,16,19500,139,0,0,6,1,3,1,07514,1019518
2023GQ0157518,1,54,75,2,1,1,21,0,0,0,0,6,1,2,1,07507,1019518
2023GQ0158513,1,57,18,2,9,1,18,0,0,2545,1,6,1,5,1,07513,1019518
2023GQ0158576,1,4,76,2,1,1,19,9100,64,0,0,6,1,5,1,07514,1019518
2023GQ0158957,1,50,67,1,1,1,16,0,0,705,6,6,1,5,1,07508,1019518
2023GQ0159307,1,65,19,2,6,1,21,3700,0,5740,1,1,5,5,2,07509,1019518
2023GQ0159935,1,17,25,2,9,1,21,20080,0,0,0,6,1,5,1,07510,1019518
2023GQ0160305,1,32,30,1,2,1,17,0,0,0,0,6,1,5,1,07511,1019518
2023GQ0160354,1,17,89,1,1,1,21,51900,369,0,0,6,1,1,1,07508,1019518
2023GQ0160978,1,148,18,2,8,2,18,3000,0,4055,1,1,1,5,1,07513,1019518
2023GQ0162575,1,6,78,1,1,1,16,3000,0,0,0,6,1,1,1,07511,1019518
2023GQ0163213,1,14,36,1,2,1,16,0,0,9920,9,3,1,5,1,07507,1019518
2023GQ0163414,1,45,18,2,6,1,16,500,0,4720,1,6,1,5,1,07508,1019518
2023GQ0163685,1,20,36,1,2,1,19,17600,115,3930,2,1,1,5,1,07510,1019518
2023GQ0163821,1,30,18,2,9,1,18,0,0,2545,1,6,1,5,1,07508,1019518
2023GQ0163837,1,24,37,2,6,1,23,400000,0,3090,1,1,5,1,2,07514,1019518
2023GQ0164071,1,2,79,1,1,1,16,56900,0,0,0,6,1,1,1,07514,1019518
2023GQ0164914,1,59,63,2,6,1,21,0,0,0,0,6,5,4,2,07514,1019518
2023GQ0165393,1,54,89,1,1,1,16,7800,0,0,0,6,1,5,1,07507,1019518
2023GQ0165687,1,11,46,1,1,1,17,0,0,5240,1,3,3,3,1,07509,1019518
2023GQ0165742,1,88,18,2,9,1,18,0,0,2545,1,6,1,5,1,07513,1019518
2023GQ0166237,1,55,81,2,1,1,16,44200,0,0,0,6,1,5,1,07507,1019518
2023GQ0166610,1,37,24,2,9,15,23,12500,0,2360,2,1,1,5,1,07510,1019518
2023GQ0166695,1,21,50,2,6,1,17,0,0,0,0,6,1,3,1,07508,1019518
2023GQ0166760,1,5,76,2,1,1,19,9100,64,0,0,6,1,5,1,07513,1019518
2023GQ0166795,1,64,69,1,2,1,22,12000,83,0,0,6,5,5,2,07510,1019518
2023GQ0166944,1,145,70,1,8,2,18,33800,233,0,0,6,1,1,1,07509,1019518
2023GQ0167165,1,181,36,1,2,1,16,0,0,9920,9,3,1,5,1,07514,1019518
2023GQ0169813,1,117,28,1,8,1,16,18700,120,4760,1,6,3,5,1,07514,1019518
2023GQ0170132,1,90,18,1,1,1,16,8000,0,4055,1,1,1,5,1,07509,1019518
2023GQ0170153,1,149,43,1,2,1,1,0,0,7340,2,6,1,5,1,07510,1019518
2023GQ0170916,1,84,67,2,1,1,19,15600,108,0,0,6,3,5,1,07510,1019518
2023GQ0172270,1,52,78,1,1,1,21,8000,56,0,0,6,1,5,1,07514,1019518
2023GQ0172714,1,20,48,2,1,24,16,23780,155,3602,2,1,1,3,1,07510,1019518
2023GQ0172776,1,35,18,1,8,2,19,1600,0,9645,1,6,1,5,1,07512,1019518
2023GQ0172820,1,244,56,1,1,1,22,0,0,0,0,6,1,2,1,07509,1019518
2023GQ0172998,1,30,64,1,2,1,19,0,0,0,0,6,1,1,1,07510,1019518
2023GQ0173055,1,58,18,1,1,1,16,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0173243,1,65,71,2,1,1,23,39800,280,0,0,6,1,3,1,07510,1019518
2023GQ0173335,1,17,29,2,2,1,15,830,5,4720,1,3,1,5,1,07510,1019518
2023GQ0173372,1,53,72,2,6,1,19,5100,35,0,0,6,4,5,2,07514,1019518
2023GQ0174233,1,59,33,1,6,1,24,57000,0,2205,2,1,5,5,2,07514,1019518
2023GQ0174236,1,66,23,1,9,13,21,6100,0,1650,2,6,1,5,1,07513,1019518
2023GQ0174269,1,65,38,2,1,1,19,6000,38,6260,1,6,1,5,1,07510,1019518
2023GQ0174461,1,105,18,1,1,1,16,0,0,0,0,6,1,5,1,07513,1019518
2023GQ0174529,1,74,63,1,1,1,19,0,0,8256,1,6,1,5,1,07510,1019518
2023GQ0174602,1,60,18,2,1,1,19,0,0,0,0,6,1,5,1,07508,1019518
2023GQ0174637,1,155,35,1,2,1,18,45000,290,4720,1,2,1,5,1,07510,1019518
2023GQ0174745,1,30,57,1,2,1,18,12600,79,0,0,6,1,5,1,07510,1019518
2023GQ0175705,1,5,84,1,1,1,17,33800,233,0,0,6,1,5,1,07513,1019518
2023GQ0176729,1,70,30,2,1,1,24,33600,0,1650,4,1,5,5,2,07513,1019518
2023HU0000062,1,57,25,2,1,1,21,90000,501,750,1,1,1,5,1,07508,1019518
2023HU0000062,2,71,25,1,9,1,21,120000,501,10,1,1,1,5,1,07508,1019518
2023HU0000112,1,90,62,2,9,23,16,0,228,0,0,6,1,1,1,07508,1019518
2023HU0000112,2,95,63,1,8,3,17,66000,228,9130,1,1,1,1,1,07508,1019518
2023HU0000112,3,52,17,2,9,2,14,2000,228,4251,1,6,1,5,1,07508,1019518
2023HU0000112,4,126,13,1,9,2,10,0,228,0,0,0,1,5,1,07508,1019518
2023HU0000350,1,101,78,2,2,1,20,44700,501,0,0,6,1,2,1,07507,1019518
2023HU0000350,2,50,56,1,2,1,18,400000,501,2850,1,3,1,3,1,07507,1019518
2023HU0000737,1,87,74,1,6,1,16,11000,501,0,0,6,3,1,1,07513,1019518
2023HU0000737,2,81,67,2,6,1,19,100000,501,120,2,1,4,1,2,07513,1019518
2023HU0001115,1,45,77,1,1,1,23,144200,501,0,0,6,1,2,1,07513,1019518
2023HU0001500,1,66,86,2,6,1,22,33300,228,0,0,6,5,3,2,07509,1019518
2023HU0001795,1,116,60,1,1,1,18,58500,384,5410,1,1,1,5,1,07509,1019518
2023HU0001900,1,129,38,2,6,1,21,241500,501,630,1,1,1,1,1,07513,1019518
2023HU0001900,2,135,36,1,6,1,21,738000,501,120,1,1,5,1,2,07513,1019518
2023HU0001900,3,142,3,2,6,1,2,0,501,0,0,0,1,5,1,07513,1019518
2023HU0001900,4,98,0,1,6,1,0,0,501,0,0,0,1,5,1,07513,1019518
2023HU0002249,1,67,30,2,9,2,21,168000,501,2710,1,1,1,5,1,07509,1019518
2023HU0002249,2,71,36,1,9,1,21,195000,501,630,1,1,1,5,1,07509,1019518
2023HU0002535,1,105,35,2,9,1,21,248000,501,735,1,1,1,5,1,07514,1019518
2023HU0003061,1,194,47,2,8,2,16,4500,42,4230,7,1,5,5,2,07511,1019518
2023HU0003061,2,62,18,2,8,2,16,4000,42,5300,7,1,1,5,1,07511,1019518
2023HU0003436,1,53,83,2,6,1,23,280500,501,3090,2,6,4,3,2,07512,1019518
2023HU0003729,1,58,48,1,2,1,19,242000,501,735,1,1,1,3,1,07507,1019518
2023HU0003729,2,48,10,2,2,1,6,0,501,0,0,0,1,5,1,07507,1019518
2023HU0004078,1,176,35,2,6,1,21,90000,295,530,3,1,1,5,1,07507,1019518
2023HU0004078,2,173,12,2,6,1,9,0,295,0,0,0,1,5,1,07507,1019518
2023HU0004078,3,237,9,1,6,1,6,0,295,0,0,0,1,5,1,07507,1019518
2023HU0004078,4,174,6,2,6,1,3,0,295,0,0,0,1,5,1,07507,1019518
2023HU0004449,1,46,84,1,1,1,21,19000,501,0,0,6,1,1,1,07512,1019518
2023HU0004449,2,48,86,2,1,1,21,83000,501,0,0,6,1,1,1,07512,1019518
2023HU0004698,1,33,58,2,9,1,23,120000,501,2360,4,1,1,1,1,07512,1019518
2023HU0004698,2,54,57,1,1,1,16,87000,501,2600,6,1,1,1,1,07512,1019518
2023HU0004770,1,511,40,1,1,1,21,100000,501,2600,1,1,1,5,1,07514,1019518
2023HU0005060,1,73,31,1,1,1,21,59000,383,2320,6,1,1,5,1,07514,1019518
2023HU0005060,2,67,30,2,1,1,21,140000,501,800,1,1,1,5,1,07514,1019518
2023HU0005283,1,82,31,2,1,1,21,135000,501,4840,1,1,1,1,1,07508,1019518
2023HU0005283,2,87,33,1,1,1,21,279200,501,1021,1,1,1,1,1,07508,1019518
2023HU0005869,1,61,63,1,6,1,15,70000,298,8990,1,1,5,1,2,07507,1019518
2023HU0005869,2,48,60,2,6,1,1,600,298,4230,2,6,1,1,1,07507,1019518
2023HU0005869,3,44,68,2,6,1,1,0,298,4020,1,6,4,3,2,07507,1019518
2023HU0006432,1,51,58,1,1,1,20,130000,501,110,1,1,3,5,1,07508,1019518
2023HU0007116,1,59,51,2,6,1,19,85000,501,160,1,1,1,5,1,07514,1019518
2023HU0007453,1,89,63,2,1,1,22,191400,501,7700,1,1,1,5,1,07514,1019518
2023HU0007618,1,214,66,1,1,1,19,280,1,0,0,6,5,5,2,07513,1019518
2023HU0007756,1,78,52,1,1,1,21,30000,501,4800,1,1,1,1,1,07514,1019518
2023HU0007756,2,89,40,2,1,1,24,180000,501,5840,1,1,1,1,1,07514,1019518
2023HU0007760,1,65,26,1,1,1,21,130000,501,1430,1,1,1,5,1,07511,1019518
2023HU0007760,2,62,25,2,1,1,21,80000,501,1360,1,1,1,5,1,07511,1019518
2023HU0008175,1,42,27,2,1,1,21,60000,380,51,1,1,1,5,1,07513,1019518
2023HU0008175,2,41,27,1,8,2,16,60000,380,6442,1,1,1,5,1,07513,1019518
2023HU0008286,1,83,52,1,1,1,18,270000,501,2752,6,1,1,1,1,07512,1019518
2023HU0008286,2,70,54,2,9,1,21,0,501,4540,1,6,1,1,1,07512,1019518
2023HU0008286,3,143,19,1,9,1,19,0,501,0,0,6,1,5,1,07512,1019518
2023HU0008286,4,82,16,2,9,1,14,0,501,0,0,6,1,5,1,07512,1019518
2023HU0008351,1,60,31,1,1,1,23,0,0,500,1,6,1,5,1,07511,1019518
2023HU0008876,1,61,68,1,1,1,22,84000,501,0,0,6,1,5,1,07514,1019518
2023HU0009038,1,283,45,1,1,1,21,197100,501,1021,1,1,1,5,1,07512,1019518
2023HU0009261,1,184,44,2,9,1,20,9000,394,4760,1,1,4,1,2,07509,1019518
2023HU0009261,2,204,43,1,2,1,21,86000,394,9005,1,1,1,1,1,07509,1019518
2023HU0009261,3,270,4,2,9,1,2,0,394,0,0,0,1,5,1,07509,1019518
2023HU0009622,1,55,51,2,6,1,21,120000,501,1530,3,1,1,5,1,07512,1019518
2023HU0010654,1,57,38,1,6,1,21,280000,501,20,4,1,4,1,2,07512,1019518
